"AverageShortestPathLength","BetweennessCentrality","Class","Class_mod","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","Family","Genus","Hub","IsSingleNode","label","mv","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","Order","PartnerOfMultiEdgedNodePairs","Phylum","RA","Radiality","selected","SelfLoops","shared name","Species","Stress","TopologicalCoefficient"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3186_Pseudomonas_sp.","0","ASV3186_Pseudomonas_sp.","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3186_Pseudomonas_sp.","Pseudomonas_sp.","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3187_Pseudomonas_sp.","0","ASV3187_Pseudomonas_sp.","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3187_Pseudomonas_sp.","Pseudomonas_sp.","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3188_Pseudomonas_sp.","0","ASV3188_Pseudomonas_sp.","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3188_Pseudomonas_sp.","Pseudomonas_sp.","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3189_Pseudomonas_sp.","0","ASV3189_Pseudomonas_sp.","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3189_Pseudomonas_sp.","Pseudomonas_sp.","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3190_Pseudomonas","0","ASV3190_Pseudomonas","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3190_Pseudomonas","Pseudomonas","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3191_Pseudomonas_sp.","0","ASV3191_Pseudomonas_sp.","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3191_Pseudomonas_sp.","Pseudomonas_sp.","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3192_Pseudomonas_sp.","0","ASV3192_Pseudomonas_sp.","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3192_Pseudomonas_sp.","Pseudomonas_sp.","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3193_Pseudomonas_sp.","0","ASV3193_Pseudomonas_sp.","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3193_Pseudomonas_sp.","Pseudomonas_sp.","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3194_Pseudomonas_sp.","0","ASV3194_Pseudomonas_sp.","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3194_Pseudomonas_sp.","Pseudomonas_sp.","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3195_Pseudomonas","0","ASV3195_Pseudomonas","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3195_Pseudomonas","Pseudomonas","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3196_Pseudomonas_sp.","0","ASV3196_Pseudomonas_sp.","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3196_Pseudomonas_sp.","Pseudomonas_sp.","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3197_Pseudomonas_sp.","0","ASV3197_Pseudomonas_sp.","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3197_Pseudomonas_sp.","Pseudomonas_sp.","0","0.0"
"4.59","0.010269360269360267","Gammaproteobacteria","Gammaproteobacteria","0.2178649237472767","0.0","2","7","Pseudomonadaceae","Pseudomonas","","false","ASV3198_Pseudomonas_sp.","0","ASV3198_Pseudomonas_sp.","3.0","0","2","Pseudomonadales","0","Proteobacteria",,"0.7606666666666667","false","0","ASV3198_Pseudomonas_sp.","Pseudomonas_sp.","202","0.5"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3199_Pseudomonas_sp.","0","ASV3199_Pseudomonas_sp.","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3199_Pseudomonas_sp.","Pseudomonas_sp.","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3200_Pseudomonas_sp.","0","ASV3200_Pseudomonas_sp.","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3200_Pseudomonas_sp.","Pseudomonas_sp.","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3201_Pseudomonas_sp.","0","ASV3201_Pseudomonas_sp.","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3201_Pseudomonas_sp.","Pseudomonas_sp.","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3202_Pseudomonas_sp.","0","ASV3202_Pseudomonas_sp.","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3202_Pseudomonas_sp.","Pseudomonas_sp.","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3203_Pseudomonas_sp.","0","ASV3203_Pseudomonas_sp.","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3203_Pseudomonas_sp.","Pseudomonas_sp.","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3204_Pseudomonas","0","ASV3204_Pseudomonas","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3204_Pseudomonas","Pseudomonas","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3205_Pseudomonas_sp.","0","ASV3205_Pseudomonas_sp.","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3205_Pseudomonas_sp.","Pseudomonas_sp.","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3206_Pseudomonas_sp.","0","ASV3206_Pseudomonas_sp.","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3206_Pseudomonas_sp.","Pseudomonas_sp.","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3207_Pseudomonas","0","ASV3207_Pseudomonas","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3207_Pseudomonas","Pseudomonas","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3208_Pseudomonas","0","ASV3208_Pseudomonas","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3208_Pseudomonas","Pseudomonas","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3209_Pseudomonas","0","ASV3209_Pseudomonas","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3209_Pseudomonas","Pseudomonas","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3210_Pseudomonas","0","ASV3210_Pseudomonas","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3210_Pseudomonas","Pseudomonas","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3211_Pseudomonas","0","ASV3211_Pseudomonas","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3211_Pseudomonas","Pseudomonas","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3212_Pseudomonas","0","ASV3212_Pseudomonas","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3212_Pseudomonas","Pseudomonas","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3213_Pseudomonas","0","ASV3213_Pseudomonas","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3213_Pseudomonas","Pseudomonas","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3214_Pseudomonas","0","ASV3214_Pseudomonas","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3214_Pseudomonas","Pseudomonas","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3215_Pseudomonas","0","ASV3215_Pseudomonas","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3215_Pseudomonas","Pseudomonas","0","0.0"
"0.0","0.0","Bacilli","","0.0","0.0","0","0","Bacillaceae","Bacillus","","true","ASV3216_Bacillus","0","ASV3216_Bacillus","0.0","0","0","Bacillales","0","Firmicutes",,"Infinity","false","0","ASV3216_Bacillus","Bacillus","0","0.0"
"0.0","0.0","Bacilli","","0.0","0.0","0","0","Bacillaceae","Bacillus","","true","ASV3217_Bacillus","0","ASV3217_Bacillus","0.0","0","0","Bacillales","0","Firmicutes",,"Infinity","false","0","ASV3217_Bacillus","Bacillus","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Burkholderiaceae","Ralstonia","","true","ASV3218_Ralstonia","0","ASV3218_Ralstonia","0.0","0","0","Burkholderiales","0","Proteobacteria",,"Infinity","false","0","ASV3218_Ralstonia","Ralstonia","0","0.0"
"0.0","0.0","Bacilli","","0.0","0.0","0","0","Bacillaceae","Bacillaceae","","true","ASV3219_Bacillaceae","0","ASV3219_Bacillaceae","0.0","0","0","Bacillales","0","Firmicutes",,"Infinity","false","0","ASV3219_Bacillaceae","Bacillaceae","0","0.0"
"0.0","0.0","Actinobacteria","","0.0","0.0","0","0","Nocardiaceae","Rhodococcus","","true","ASV3220_Rhodococcus","0","ASV3220_Rhodococcus","0.0","0","0","Corynebacteriales","0","Actinobacteriota",,"Infinity","false","0","ASV3220_Rhodococcus","Rhodococcus","0","0.0"
"0.0","0.0","Bacilli","","0.0","0.0","0","0","Bacillaceae","Bacillus","","true","ASV3221_Bacillus","0","ASV3221_Bacillus","0.0","0","0","Bacillales","0","Firmicutes",,"Infinity","false","0","ASV3221_Bacillus","Bacillus","0","0.0"
"0.0","0.0","Holophagae","","0.0","0.0","0","0","Holophagaceae","Holophagaceae","","true","ASV3222_Holophagaceae","0","ASV3222_Holophagaceae","0.0","0","0","Holophagales","0","Acidobacteriota",,"Infinity","false","0","ASV3222_Holophagaceae","Holophagaceae","0","0.0"
"0.0","0.0","Holophagae","","0.0","0.0","0","0","Holophagaceae","Holophagaceae","","true","ASV3223_Holophagaceae","0","ASV3223_Holophagaceae","0.0","0","0","Holophagales","0","Acidobacteriota",,"Infinity","false","0","ASV3223_Holophagaceae","Holophagaceae","0","0.0"
"0.0","0.0","Holophagae","","0.0","0.0","0","0","Holophagaceae","Holophagaceae","","true","ASV3224_Holophagaceae","0","ASV3224_Holophagaceae","0.0","0","0","Holophagales","0","Acidobacteriota",,"Infinity","false","0","ASV3224_Holophagaceae","Holophagaceae","0","0.0"
"4.07","0.002793490460157126","Holophagae","Other","0.24570024570024568","0.0","2","9","Holophagaceae","Holophagaceae","","false","ASV3225_Holophagaceae","0","ASV3225_Holophagaceae","4.0","0","2","Holophagales","0","Acidobacteriota",,"0.7953333333333333","false","0","ASV3225_Holophagaceae","Holophagaceae","78","0.5"
"0.0","0.0","Holophagae","","0.0","0.0","0","0","Holophagaceae","Holophagaceae","","true","ASV3226_Holophagaceae","0","ASV3226_Holophagaceae","0.0","0","0","Holophagales","0","Acidobacteriota",,"Infinity","false","0","ASV3226_Holophagaceae","Holophagaceae","0","0.0"
"0.0","0.0","Holophagae","","0.0","0.0","0","0","Holophagaceae","Holophagaceae","","true","ASV3227_Holophagaceae","0","ASV3227_Holophagaceae","0.0","0","0","Holophagales","0","Acidobacteriota",,"Infinity","false","0","ASV3227_Holophagaceae","Holophagaceae","0","0.0"
"0.0","0.0","Holophagae","","0.0","0.0","0","0","Holophagaceae","Holophagaceae","","true","ASV3228_Holophagaceae","0","ASV3228_Holophagaceae","0.0","0","0","Holophagales","0","Acidobacteriota",,"Infinity","false","0","ASV3228_Holophagaceae","Holophagaceae","0","0.0"
"0.0","0.0","Holophagae","","0.0","0.0","0","0","Holophagaceae","Holophagaceae","","true","ASV3229_Holophagaceae","0","ASV3229_Holophagaceae","0.0","0","0","Holophagales","0","Acidobacteriota",,"Infinity","false","0","ASV3229_Holophagaceae","Holophagaceae","0","0.0"
"0.0","0.0","Holophagae","","0.0","0.0","0","0","Holophagaceae","Holophagaceae","","true","ASV3230_Holophagaceae","0","ASV3230_Holophagaceae","0.0","0","0","Holophagales","0","Acidobacteriota",,"Infinity","false","0","ASV3230_Holophagaceae","Holophagaceae","0","0.0"
"0.0","0.0","Holophagae","","0.0","0.0","0","0","Holophagaceae","Holophagaceae","","true","ASV3231_Holophagaceae","0","ASV3231_Holophagaceae","0.0","0","0","Holophagales","0","Acidobacteriota",,"Infinity","false","0","ASV3231_Holophagaceae","Holophagaceae","0","0.0"
"0.0","0.0","Holophagae","","0.0","0.0","0","0","Holophagaceae","Holophagaceae","","true","ASV3232_Holophagaceae","0","ASV3232_Holophagaceae","0.0","0","0","Holophagales","0","Acidobacteriota",,"Infinity","false","0","ASV3232_Holophagaceae","Holophagaceae","0","0.0"
"0.0","0.0","Holophagae","","0.0","0.0","0","0","Holophagaceae","Holophagaceae","","true","ASV3233_Holophagaceae","0","ASV3233_Holophagaceae","0.0","0","0","Holophagales","0","Acidobacteriota",,"Infinity","false","0","ASV3233_Holophagaceae","Holophagaceae","0","0.0"
"0.0","0.0","Holophagae","","0.0","0.0","0","0","Holophagaceae","Geothrix","","true","ASV3234_Geothrix","0","ASV3234_Geothrix","0.0","0","0","Holophagales","0","Acidobacteriota",,"Infinity","false","0","ASV3234_Geothrix","Geothrix","0","0.0"
"0.0","0.0","Holophagae","","0.0","0.0","0","0","Holophagaceae","Geothrix","","true","ASV3235_Geothrix","0","ASV3235_Geothrix","0.0","0","0","Holophagales","0","Acidobacteriota",,"Infinity","false","0","ASV3235_Geothrix","Geothrix","0","0.0"
"0.0","0.0","Holophagae","","0.0","0.0","0","0","Holophagaceae","Holophagaceae","","true","ASV3236_Holophagaceae","0","ASV3236_Holophagaceae","0.0","0","0","Holophagales","0","Acidobacteriota",,"Infinity","false","0","ASV3236_Holophagaceae","Holophagaceae","0","0.0"
"0.0","0.0","Holophagae","","0.0","0.0","0","0","Holophagaceae","Holophagaceae","","true","ASV3237_Holophagaceae","0","ASV3237_Holophagaceae","0.0","0","0","Holophagales","0","Acidobacteriota",,"Infinity","false","0","ASV3237_Holophagaceae","Holophagaceae","0","0.0"
"0.0","0.0","Holophagae","","0.0","0.0","0","0","Holophagaceae","marine_group","","true","ASV3238_marine_group","0","ASV3238_marine_group","0.0","0","0","Holophagales","0","Acidobacteriota",,"Infinity","false","0","ASV3238_marine_group","marine_group","0","0.0"
"0.0","0.0","Desulfovibrionia","","0.0","0.0","0","0","Desulfovibrionaceae","Bilophila","","true","ASV3239_Bilophila","0","ASV3239_Bilophila","0.0","0","0","Desulfovibrionales","0","Desulfobacterota",,"Infinity","false","0","ASV3239_Bilophila","Bilophila","0","0.0"
"0.0","0.0","Desulfovibrionia","","0.0","0.0","0","0","Desulfovibrionaceae","Desulfovibrio","","true","ASV3240_Desulfovibrio","0","ASV3240_Desulfovibrio","0.0","0","0","Desulfovibrionales","0","Desulfobacterota",,"Infinity","false","0","ASV3240_Desulfovibrio","Desulfovibrio","0","0.0"
"0.0","0.0","Desulfovibrionia","","0.0","0.0","0","0","Desulfovibrionaceae","Desulfovibrio","","true","ASV3241_Desulfovibrio","0","ASV3241_Desulfovibrio","0.0","0","0","Desulfovibrionales","0","Desulfobacterota",,"Infinity","false","0","ASV3241_Desulfovibrio","Desulfovibrio","0","0.0"
"0.0","0.0","Desulfovibrionia","","0.0","0.0","0","0","Desulfovibrionaceae","Desulfovibrio","","true","ASV3242_Desulfovibrio","0","ASV3242_Desulfovibrio","0.0","0","0","Desulfovibrionales","0","Desulfobacterota",,"Infinity","false","0","ASV3242_Desulfovibrio","Desulfovibrio","0","0.0"
"0.0","0.0","Desulfovibrionia","","0.0","0.0","0","0","Desulfovibrionaceae","Desulfovibrio","","true","ASV3243_Desulfovibrio","0","ASV3243_Desulfovibrio","0.0","0","0","Desulfovibrionales","0","Desulfobacterota",,"Infinity","false","0","ASV3243_Desulfovibrio","Desulfovibrio","0","0.0"
"0.0","0.0","Desulfovibrionia","","0.0","0.0","0","0","Desulfovibrionaceae","Desulfovibrio","","true","ASV3244_Desulfovibrio","0","ASV3244_Desulfovibrio","0.0","0","0","Desulfovibrionales","0","Desulfobacterota",,"Infinity","false","0","ASV3244_Desulfovibrio","Desulfovibrio","0","0.0"
"0.0","0.0","Desulfovibrionia","","0.0","0.0","0","0","Desulfovibrionaceae","Desulfovibrio","","true","ASV3245_Desulfovibrio","0","ASV3245_Desulfovibrio","0.0","0","0","Desulfovibrionales","0","Desulfobacterota",,"Infinity","false","0","ASV3245_Desulfovibrio","Desulfovibrio","0","0.0"
"0.0","0.0","Desulfovibrionia","","0.0","0.0","0","0","Desulfovibrionaceae","Desulfovibrio","","true","ASV3246_Desulfovibrio","0","ASV3246_Desulfovibrio","0.0","0","0","Desulfovibrionales","0","Desulfobacterota",,"Infinity","false","0","ASV3246_Desulfovibrio","Desulfovibrio","0","0.0"
"0.0","0.0","Desulfovibrionia","","0.0","0.0","0","0","Desulfovibrionaceae","Desulfovibrio","","true","ASV3247_Desulfovibrio","0","ASV3247_Desulfovibrio","0.0","0","0","Desulfovibrionales","0","Desulfobacterota",,"Infinity","false","0","ASV3247_Desulfovibrio","Desulfovibrio","0","0.0"
"0.0","0.0","Desulfovibrionia","","0.0","0.0","0","0","Desulfovibrionaceae","Desulfovibrio","","true","ASV3248_Desulfovibrio","0","ASV3248_Desulfovibrio","0.0","0","0","Desulfovibrionales","0","Desulfobacterota",,"Infinity","false","0","ASV3248_Desulfovibrio","Desulfovibrio","0","0.0"
"0.0","0.0","Desulfovibrionia","","0.0","0.0","0","0","Desulfovibrionaceae","Desulfovibrio","","true","ASV3249_Desulfovibrio","0","ASV3249_Desulfovibrio","0.0","0","0","Desulfovibrionales","0","Desulfobacterota",,"Infinity","false","0","ASV3249_Desulfovibrio","Desulfovibrio","0","0.0"
"0.0","0.0","Desulfovibrionia","","0.0","0.0","0","0","Desulfovibrionaceae","Desulfovibrio","","true","ASV3250_Desulfovibrio","0","ASV3250_Desulfovibrio","0.0","0","0","Desulfovibrionales","0","Desulfobacterota",,"Infinity","false","0","ASV3250_Desulfovibrio","Desulfovibrio","0","0.0"
"0.0","0.0","Desulfovibrionia","","0.0","0.0","0","0","Desulfovibrionaceae","Desulfovibrio","","true","ASV3251_Desulfovibrio","0","ASV3251_Desulfovibrio","0.0","0","0","Desulfovibrionales","0","Desulfobacterota",,"Infinity","false","0","ASV3251_Desulfovibrio","Desulfovibrio","0","0.0"
"0.0","0.0","Desulfovibrionia","","0.0","0.0","0","0","Desulfovibrionaceae","Desulfovibrio","","true","ASV3252_Desulfovibrio","0","ASV3252_Desulfovibrio","0.0","0","0","Desulfovibrionales","0","Desulfobacterota",,"Infinity","false","0","ASV3252_Desulfovibrio","Desulfovibrio","0","0.0"
"0.0","0.0","Desulfovibrionia","","0.0","0.0","0","0","Desulfovibrionaceae","Desulfovibrio","","true","ASV3253_Desulfovibrio","0","ASV3253_Desulfovibrio","0.0","0","0","Desulfovibrionales","0","Desulfobacterota",,"Infinity","false","0","ASV3253_Desulfovibrio","Desulfovibrio","0","0.0"
"0.0","0.0","Desulfovibrionia","","0.0","0.0","0","0","Desulfovibrionaceae","Desulfovibrio","","true","ASV3254_Desulfovibrio","0","ASV3254_Desulfovibrio","0.0","0","0","Desulfovibrionales","0","Desulfobacterota",,"Infinity","false","0","ASV3254_Desulfovibrio","Desulfovibrio","0","0.0"
"0.0","0.0","Desulfovibrionia","","0.0","0.0","0","0","Desulfovibrionaceae","Desulfovibrio","","true","ASV3255_Desulfovibrio","0","ASV3255_Desulfovibrio","0.0","0","0","Desulfovibrionales","0","Desulfobacterota",,"Infinity","false","0","ASV3255_Desulfovibrio","Desulfovibrio","0","0.0"
"0.0","0.0","Desulfovibrionia","","0.0","0.0","0","0","Desulfovibrionaceae","Desulfovibrionaceae","","true","ASV3256_Desulfovibrionaceae","0","ASV3256_Desulfovibrionaceae","0.0","0","0","Desulfovibrionales","0","Desulfobacterota",,"Infinity","false","0","ASV3256_Desulfovibrionaceae","Desulfovibrionaceae","0","0.0"
"0.0","0.0","Desulfovibrionia","","0.0","0.0","0","0","Desulfovibrionaceae","Desulfovibrionaceae","","true","ASV3257_Desulfovibrionaceae","0","ASV3257_Desulfovibrionaceae","0.0","0","0","Desulfovibrionales","0","Desulfobacterota",,"Infinity","false","0","ASV3257_Desulfovibrionaceae","Desulfovibrionaceae","0","0.0"
"0.0","0.0","Polyangia","","0.0","0.0","0","0","Haliangiaceae","Haliangium","","true","ASV3258_Haliangium","0","ASV3258_Haliangium","0.0","0","0","Haliangiales","0","Myxococcota",,"Infinity","false","0","ASV3258_Haliangium","Haliangium","0","0.0"
"0.0","0.0","Polyangia","","0.0","0.0","0","0","Haliangiaceae","Haliangium","","true","ASV3259_Haliangium","0","ASV3259_Haliangium","0.0","0","0","Haliangiales","0","Myxococcota",,"Infinity","false","0","ASV3259_Haliangium","Haliangium","0","0.0"
"0.0","0.0","Polyangia","","0.0","0.0","0","0","Haliangiaceae","Haliangium","","true","ASV3260_Haliangium","0","ASV3260_Haliangium","0.0","0","0","Haliangiales","0","Myxococcota",,"Infinity","false","0","ASV3260_Haliangium","Haliangium","0","0.0"
"0.0","0.0","Polyangia","","0.0","0.0","0","0","Haliangiaceae","Haliangium","","true","ASV3261_Haliangium","0","ASV3261_Haliangium","0.0","0","0","Haliangiales","0","Myxococcota",,"Infinity","false","0","ASV3261_Haliangium","Haliangium","0","0.0"
"0.0","0.0","Polyangia","","0.0","0.0","0","0","Haliangiaceae","Haliangium","","true","ASV3262_Haliangium","0","ASV3262_Haliangium","0.0","0","0","Haliangiales","0","Myxococcota",,"Infinity","false","0","ASV3262_Haliangium","Haliangium","0","0.0"
"0.0","0.0","Polyangia","","0.0","0.0","0","0","Haliangiaceae","Haliangium","","true","ASV3263_Haliangium","0","ASV3263_Haliangium","0.0","0","0","Haliangiales","0","Myxococcota",,"Infinity","false","0","ASV3263_Haliangium","Haliangium","0","0.0"
"0.0","0.0","Polyangia","","0.0","0.0","0","0","Haliangiaceae","Haliangium","","true","ASV3264_Haliangium","0","ASV3264_Haliangium","0.0","0","0","Haliangiales","0","Myxococcota",,"Infinity","false","0","ASV3264_Haliangium","Haliangium","0","0.0"
"0.0","0.0","Polyangia","","0.0","0.0","0","0","Haliangiaceae","Haliangium","","true","ASV3265_Haliangium","0","ASV3265_Haliangium","0.0","0","0","Haliangiales","0","Myxococcota",,"Infinity","false","0","ASV3265_Haliangium","Haliangium","0","0.0"
"0.0","0.0","Gammaproteobacteria","","0.0","0.0","0","0","Pseudomonadaceae","Pseudomonas","","true","ASV3266_Pseudomonas_sp.","0","ASV3266_Pseudomonas_sp.","0.0","0","0","Pseudomonadales","0","Proteobacteria",,"Infinity","false","0","ASV3266_Pseudomonas_sp.","Pseudomonas_sp.","0","0.0"
"0.0","0.0","Polyangia","","0.0","0.0","0","0","Haliangiaceae","Haliangium","","true","ASV3267_Haliangium","0","ASV3267_Haliangium","0.0","0","0","Haliangiales","0","Myxococcota",,"Infinity","false","0","ASV3267_Haliangium","Haliangium","0","0.0"
"0.0","0.0","Polyangia","","0.0","0.0","0","0","Haliangiaceae","Haliangium","","true","ASV3268_Haliangium","0","ASV3268_Haliangium","0.0","0","0","Haliangiales","0","Myxococcota",,"Infinity","false","0","ASV3268_Haliangium","Haliangium","0","0.0"
"0.0","0.0","Polyangia","","0.0","0.0","0","0","Haliangiaceae","Haliangium","","true","ASV3269_Haliangium","0","ASV3269_Haliangium","0.0","0","0","Haliangiales","0","Myxococcota",,"Infinity","false","0","ASV3269_Haliangium","Haliangium","0","0.0"
"0.0","0.0","Polyangia","","0.0","0.0","0","0","Haliangiaceae","Haliangium","","true","ASV3270_Haliangium","0","ASV3270_Haliangium","0.0","0","0","Haliangiales","0","Myxococcota",,"Infinity","false","0","ASV3270_Haliangium","Haliangium","0","0.0"
"0.0","0.0","Polyangia","","0.0","0.0","0","0","Haliangiaceae","Haliangium","","true","ASV3271_Haliangium","0","ASV3271_Haliangium","0.0","0","0","Haliangiales","0","Myxococcota",,"Infinity","false","0","ASV3271_Haliangium","Haliangium","0","0.0"
"0.0","0.0","Polyangia","","0.0","0.0","0","0","Haliangiaceae","Haliangium","","true","ASV3272_Haliangium","0","ASV3272_Haliangium","0.0","0","0","Haliangiales","0","Myxococcota",,"Infinity","false","0","ASV3272_Haliangium","Haliangium","0","0.0"
"0.0","0.0","Polyangia","","0.0","0.0","0","0","Haliangiaceae","Haliangium","","true","ASV3273_Haliangium","0","ASV3273_Haliangium","0.0","0","0","Haliangiales","0","Myxococcota",,"Infinity","false","0","ASV3273_Haliangium","Haliangium","0","0.0"
"0.0","0.0","Polyangia","","0.0","0.0","0","0","Haliangiaceae","Haliangium","","true","ASV3274_Haliangium","0","ASV3274_Haliangium","0.0","0","0","Haliangiales","0","Myxococcota",,"Infinity","false","0","ASV3274_Haliangium","Haliangium","0","0.0"
"0.0","0.0","Polyangia","","0.0","0.0","0","0","Haliangiaceae","Haliangium","","true","ASV3275_Haliangium","0","ASV3275_Haliangium","0.0","0","0","Haliangiales","0","Myxococcota",,"Infinity","false","0","ASV3275_Haliangium","Haliangium","0","0.0"
"0.0","0.0","Polyangia","","0.0","0.0","0","0","Haliangiaceae","Haliangium","","true","ASV3276_Haliangium","0","ASV3276_Haliangium","0.0","0","0","Haliangiales","0","Myxococcota",,"Infinity","false","0","ASV3276_Haliangium","Haliangium","0","0.0"
